doc_id,chunk_id,chunk_index,original_row_index,question,answer,source,category,dataset_name,split,quality_score,full_text,chunk_text,text_length,chunk_length,n_chunks
doc_00047_71e871d8,doc_00047_71e871d8_chunk_0,0,47,"Yönetim yetkisinin halkta olması, bir Anayasa'da ne anlama gelir?","Bir Anayasa, yönetim yetkisinin halkta olduğunu belirterek, hiçbir kişi veya kuruluşun Anayasada belirtilen sınırlar dışında bu yetkiyi kullanamayacağını vurgular. Bu, halkın egemenliğinin temel ilkesinin Anayasa'da yer aldığını ve yönetim yetkisinin halkın iradesine dayandığını gösterir. Anayasa, halkın temsilcilerine verdiği yetkinin sınırlarını belirterek, halkın iradesinin üstünlüğünü korur.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yönetim yetkisinin halkta olması, bir Anayasa'da ne anlama gelir? Answer: Bir Anayasa, yönetim yetkisinin halkta olduğunu belirterek, hiçbir kişi veya kuruluşun Anayasada belirtilen sınırlar dışında bu yetkiyi kullanamayacağını vurgular. Bu, halkın egemenliğinin temel ilkesinin Anayasa'da yer aldığını ve yönetim yetkisinin halkın iradesine dayandığını gösterir. Anayasa, halkın temsilcilerine verdiği yetkinin sınırlarını belirterek, halkın iradesinin üstünlüğünü korur.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yönetim yetkisinin halkta olması, bir Anayasa'da ne anlama gelir? Answer: Bir Anayasa, yönetim yetkisinin halkta olduğunu belirterek, hiçbir kişi veya kuruluşun Anayasada belirtilen sınırlar dışında bu yetkiyi kullanamayacağını vurgular. Bu, halkın egemenliğinin temel ilkesinin Anayasa'da yer aldığını ve yönetim yetkisinin halkın iradesine dayandığını gösterir. Anayasa, halkın temsilcilerine verdiği yetkinin sınırlarını belirterek, halkın iradesinin üstünlüğünü korur.",536,536,1
doc_00048_f845d4d6,doc_00048_f845d4d6_chunk_0,0,48,"Kuvvetler ayrılığı ilkesi, bir ülkenin yönetiminde neyi amaçlar?","Kuvvetler ayrılığı ilkesi, yönetimdeki farklı kurumların (yasama, yürütme ve yargı) üstünlük yerine, görev bölümü ve iş birliği içerisinde çalışmasını sağlayarak dengeli bir yönetim sistemi kurmayı amaçlar. Bu ilke, hiçbir kurumun aşırı güç kazanmasını önleyerek, demokratik bir yönetimin temel prensiplerinden biri olan denge ve denetimin sağlanmasını sağlar. Anayasa, her kurumun yetki ve sorumluluklarını belirleyerek, bu ilkenin uygulanmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kuvvetler ayrılığı ilkesi, bir ülkenin yönetiminde neyi amaçlar? Answer: Kuvvetler ayrılığı ilkesi, yönetimdeki farklı kurumların (yasama, yürütme ve yargı) üstünlük yerine, görev bölümü ve iş birliği içerisinde çalışmasını sağlayarak dengeli bir yönetim sistemi kurmayı amaçlar. Bu ilke, hiçbir kurumun aşırı güç kazanmasını önleyerek, demokratik bir yönetimin temel prensiplerinden biri olan denge ve denetimin sağlanmasını sağlar. Anayasa, her kurumun yetki ve sorumluluklarını belirleyerek, bu ilkenin uygulanmasını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kuvvetler ayrılığı ilkesi, bir ülkenin yönetiminde neyi amaçlar? Answer: Kuvvetler ayrılığı ilkesi, yönetimdeki farklı kurumların (yasama, yürütme ve yargı) üstünlük yerine, görev bölümü ve iş birliği içerisinde çalışmasını sağlayarak dengeli bir yönetim sistemi kurmayı amaçlar. Bu ilke, hiçbir kurumun aşırı güç kazanmasını önleyerek, demokratik bir yönetimin temel prensiplerinden biri olan denge ve denetimin sağlanmasını sağlar. Anayasa, her kurumun yetki ve sorumluluklarını belirleyerek, bu ilkenin uygulanmasını sağlar.",591,591,1
doc_00049_36ed81bd,doc_00049_36ed81bd_chunk_0,0,49,"Bir Anayasa'da, en üst yetkinin nereden kaynaklandığı nasıl belirlenir?","Bir Anayasa, en üst yetkinin sadece Anayasa ve kanunlardan kaynaklandığını belirterek, yönetimde Anayasa'nın ve kanunların üstünlüğünü vurgular. Bu ilke, Anayasa ve kanunların ülkenin en üst düzeyde bağlayıcı hukuk normları olduğunu ve hiçbir kişi veya kuruluşun Anayasa ve kanunların üzerinde bir yetkiye sahip olamayacağını açıkça belirtir. Anayasa, bu ilkeyi belirterek, hukukun üstünlüğünü ve yasalara uyulması zorunluluğunu vurgular.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa'da, en üst yetkinin nereden kaynaklandığı nasıl belirlenir? Answer: Bir Anayasa, en üst yetkinin sadece Anayasa ve kanunlardan kaynaklandığını belirterek, yönetimde Anayasa'nın ve kanunların üstünlüğünü vurgular. Bu ilke, Anayasa ve kanunların ülkenin en üst düzeyde bağlayıcı hukuk normları olduğunu ve hiçbir kişi veya kuruluşun Anayasa ve kanunların üzerinde bir yetkiye sahip olamayacağını açıkça belirtir. Anayasa, bu ilkeyi belirterek, hukukun üstünlüğünü ve yasalara uyulması zorunluluğunu vurgular.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa'da, en üst yetkinin nereden kaynaklandığı nasıl belirlenir? Answer: Bir Anayasa, en üst yetkinin sadece Anayasa ve kanunlardan kaynaklandığını belirterek, yönetimde Anayasa'nın ve kanunların üstünlüğünü vurgular. Bu ilke, Anayasa ve kanunların ülkenin en üst düzeyde bağlayıcı hukuk normları olduğunu ve hiçbir kişi veya kuruluşun Anayasa ve kanunların üzerinde bir yetkiye sahip olamayacağını açıkça belirtir. Anayasa, bu ilkeyi belirterek, hukukun üstünlüğünü ve yasalara uyulması zorunluluğunu vurgular.",582,582,1
doc_00050_bdc5f106,doc_00050_bdc5f106_chunk_0,0,50,"Bir Anayasa, hangi temel değerlerin korunmasının önemini vurgular?","Bir Anayasa, milli menfaatleri, ulusal varlığı, ülkenin bütünlüğünü, tarihi ve kültürel değerleri ve bir milliyetçilik anlayışını korumayı amaçlar. Bu değerlerin korunması, ülkenin birlik ve beraberliğini, kültürel mirasını ve toplumsal değerlerini korumak için önemlidir. Anayasa, bu değerleri koruyarak, ülkenin geleceği için sağlam bir temel oluşturmayı hedefler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, hangi temel değerlerin korunmasının önemini vurgular? Answer: Bir Anayasa, milli menfaatleri, ulusal varlığı, ülkenin bütünlüğünü, tarihi ve kültürel değerleri ve bir milliyetçilik anlayışını korumayı amaçlar. Bu değerlerin korunması, ülkenin birlik ve beraberliğini, kültürel mirasını ve toplumsal değerlerini korumak için önemlidir. Anayasa, bu değerleri koruyarak, ülkenin geleceği için sağlam bir temel oluşturmayı hedefler.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, hangi temel değerlerin korunmasının önemini vurgular? Answer: Bir Anayasa, milli menfaatleri, ulusal varlığı, ülkenin bütünlüğünü, tarihi ve kültürel değerleri ve bir milliyetçilik anlayışını korumayı amaçlar. Bu değerlerin korunması, ülkenin birlik ve beraberliğini, kültürel mirasını ve toplumsal değerlerini korumak için önemlidir. Anayasa, bu değerleri koruyarak, ülkenin geleceği için sağlam bir temel oluşturmayı hedefler.",505,505,1
doc_00051_ed77394f,doc_00051_ed77394f_chunk_0,0,51,Laiklik ilkesi bir Anayasada nasıl ifade edilir?,"Laiklik ilkesi, bir Anayasada dinin devlet işlerine ve politikaya karışmaması gerektiğini ifade edebilir. Laiklik ilkesi, din ve devlet işlerinin ayrılmasını, herkesin vicdan özgürlüğüne saygı gösterilmesini ve devletin dini inançlara göre hareket etmemesini sağlar. Anayasa, laiklik ilkesini belirterek, din ve vicdan özgürlüğünün korunması ve toplumda barışın sağlanması için önemli bir adım atar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Laiklik ilkesi bir Anayasada nasıl ifade edilir? Answer: Laiklik ilkesi, bir Anayasada dinin devlet işlerine ve politikaya karışmaması gerektiğini ifade edebilir. Laiklik ilkesi, din ve devlet işlerinin ayrılmasını, herkesin vicdan özgürlüğüne saygı gösterilmesini ve devletin dini inançlara göre hareket etmemesini sağlar. Anayasa, laiklik ilkesini belirterek, din ve vicdan özgürlüğünün korunması ve toplumda barışın sağlanması için önemli bir adım atar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Laiklik ilkesi bir Anayasada nasıl ifade edilir? Answer: Laiklik ilkesi, bir Anayasada dinin devlet işlerine ve politikaya karışmaması gerektiğini ifade edebilir. Laiklik ilkesi, din ve devlet işlerinin ayrılmasını, herkesin vicdan özgürlüğüne saygı gösterilmesini ve devletin dini inançlara göre hareket etmemesini sağlar. Anayasa, laiklik ilkesini belirterek, din ve vicdan özgürlüğünün korunması ve toplumda barışın sağlanması için önemli bir adım atar.",520,520,1
doc_00052_010c573b,doc_00052_010c573b_chunk_0,0,52,"Bir Anayasa, vatandaşlarına hangi temel hakları garanti eder?","Bir Anayasa, her vatandaşın temel hak ve özgürlüklerden eşitlik ve sosyal adalet çerçevesinde yararlanmasını ve onurlu bir hayat sürmesini garanti eder. Anayasa, insan hakları ve özgürlükleri evrensel değerler olarak kabul eder ve bu değerlerin korunması için yasal güvence sağlar. Bu hak ve özgürlükler, vatandaşların özgür, eşit ve adil bir şekilde yaşamalarını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşlarına hangi temel hakları garanti eder? Answer: Bir Anayasa, her vatandaşın temel hak ve özgürlüklerden eşitlik ve sosyal adalet çerçevesinde yararlanmasını ve onurlu bir hayat sürmesini garanti eder. Anayasa, insan hakları ve özgürlükleri evrensel değerler olarak kabul eder ve bu değerlerin korunması için yasal güvence sağlar. Bu hak ve özgürlükler, vatandaşların özgür, eşit ve adil bir şekilde yaşamalarını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşlarına hangi temel hakları garanti eder? Answer: Bir Anayasa, her vatandaşın temel hak ve özgürlüklerden eşitlik ve sosyal adalet çerçevesinde yararlanmasını ve onurlu bir hayat sürmesini garanti eder. Anayasa, insan hakları ve özgürlükleri evrensel değerler olarak kabul eder ve bu değerlerin korunması için yasal güvence sağlar. Bu hak ve özgürlükler, vatandaşların özgür, eşit ve adil bir şekilde yaşamalarını sağlar.",505,505,1
doc_00053_04ba5d0c,doc_00053_04ba5d0c_chunk_0,0,53,"Bir Anayasa, vatandaşlar arasında hangi temel değerlerin geçerli olduğunu nasıl ifade eder?","Bir Anayasa, vatandaşların milli gurur, sevinç ve üzüntüleri paylaşmasını ve milli varlığa karşı hak ve ödevlerini yerine getirmesini vurgular. Ayrıca, Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını söyler. Anayasa, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirterek, toplumun birlikte yaşamasını ve gelişmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşlar arasında hangi temel değerlerin geçerli olduğunu nasıl ifade eder? Answer: Bir Anayasa, vatandaşların milli gurur, sevinç ve üzüntüleri paylaşmasını ve milli varlığa karşı hak ve ödevlerini yerine getirmesini vurgular. Ayrıca, Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını söyler. Anayasa, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirterek, toplumun birlikte yaşamasını ve gelişmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşlar arasında hangi temel değerlerin geçerli olduğunu nasıl ifade eder? Answer: Bir Anayasa, vatandaşların milli gurur, sevinç ve üzüntüleri paylaşmasını ve milli varlığa karşı hak ve ödevlerini yerine getirmesini vurgular. Ayrıca, Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını söyler. Anayasa, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirterek, toplumun birlikte yaşamasını ve gelişmesini sağlar.",619,619,1
doc_00054_b6cfec20,doc_00054_b6cfec20_chunk_0,0,54,"Bir Anayasa, vatandaşların birbirlerine karşı nasıl davranmaları gerektiğini nasıl tanımlar?","Bir Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve 'Yurtta sulh, cihanda sulh' arzu ve inancı içinde, huzurlu bir hayat talebine hakları bulunduğunu vurgular. Anayasa, toplumda hoşgörü, saygı, sevgi ve anlayışın önemini vurgulayarak, barışçıl ve uyumlu bir toplumun oluşmasını hedefler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşların birbirlerine karşı nasıl davranmaları gerektiğini nasıl tanımlar? Answer: Bir Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve 'Yurtta sulh, cihanda sulh' arzu ve inancı içinde, huzurlu bir hayat talebine hakları bulunduğunu vurgular. Anayasa, toplumda hoşgörü, saygı, sevgi ve anlayışın önemini vurgulayarak, barışçıl ve uyumlu bir toplumun oluşmasını hedefler.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, vatandaşların birbirlerine karşı nasıl davranmaları gerektiğini nasıl tanımlar? Answer: Bir Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve 'Yurtta sulh, cihanda sulh' arzu ve inancı içinde, huzurlu bir hayat talebine hakları bulunduğunu vurgular. Anayasa, toplumda hoşgörü, saygı, sevgi ve anlayışın önemini vurgulayarak, barışçıl ve uyumlu bir toplumun oluşmasını hedefler.",510,510,1
doc_00055_ca391e0c,doc_00055_ca391e0c_chunk_0,0,55,Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması neden önemlidir?,"Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması, ülkenin yönetiminin ve vatandaşların haklarının korunması için önemlidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde gerçekleştirilmelidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, ülkenin demokratik ve hukuk devleti olma yolunda ilerlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması neden önemlidir? Answer: Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması, ülkenin yönetiminin ve vatandaşların haklarının korunması için önemlidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde gerçekleştirilmelidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, ülkenin demokratik ve hukuk devleti olma yolunda ilerlemesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması neden önemlidir? Answer: Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması, ülkenin yönetiminin ve vatandaşların haklarının korunması için önemlidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde gerçekleştirilmelidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, ülkenin demokratik ve hukuk devleti olma yolunda ilerlemesini sağlar.",562,562,1
doc_00056_fa9f24d8,doc_00056_fa9f24d8_chunk_0,0,56,"Bir Anayasa, kim tarafından oluşturulur ve kime emanet edilir?","Bir Anayasa, halk tarafından oluşturulur ve gelecek nesillere emanet edilir. Anayasa, halkın iradesinin ürünüdür ve gelecek nesillere devredilen en önemli miraslardan biridir. Anayasanın korunması ve uygulanması, ülkenin geleceği için büyük önem taşır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, kim tarafından oluşturulur ve kime emanet edilir? Answer: Bir Anayasa, halk tarafından oluşturulur ve gelecek nesillere emanet edilir. Anayasa, halkın iradesinin ürünüdür ve gelecek nesillere devredilen en önemli miraslardan biridir. Anayasanın korunması ve uygulanması, ülkenin geleceği için büyük önem taşır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir Anayasa, kim tarafından oluşturulur ve kime emanet edilir? Answer: Bir Anayasa, halk tarafından oluşturulur ve gelecek nesillere emanet edilir. Anayasa, halkın iradesinin ürünüdür ve gelecek nesillere devredilen en önemli miraslardan biridir. Anayasanın korunması ve uygulanması, ülkenin geleceği için büyük önem taşır.",387,387,1
