question,answer,source,category,dataset_name,split,quality_score
"Bir Anayasa, hangi temel değerlerin korunmasının önemini vurgular?","Bir Anayasa, milli menfaatleri, ulusal varlığı, ülkenin bütünlüğünü, tarihi ve kültürel değerleri ve bir milliyetçilik anlayışını korumayı amaçlar. Bu değerlerin korunması, ülkenin birlik ve beraberliğini, kültürel mirasını ve toplumsal değerlerini korumak için önemlidir. Anayasa, bu değerleri koruyarak, ülkenin geleceği için sağlam bir temel oluşturmayı hedefler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Laiklik ilkesi bir Anayasada nasıl ifade edilir?,"Laiklik ilkesi, bir Anayasada dinin devlet işlerine ve politikaya karışmaması gerektiğini ifade edebilir. Laiklik ilkesi, din ve devlet işlerinin ayrılmasını, herkesin vicdan özgürlüğüne saygı gösterilmesini ve devletin dini inançlara göre hareket etmemesini sağlar. Anayasa, laiklik ilkesini belirterek, din ve vicdan özgürlüğünün korunması ve toplumda barışın sağlanması için önemli bir adım atar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir Anayasa, vatandaşlarına hangi temel hakları garanti eder?","Bir Anayasa, her vatandaşın temel hak ve özgürlüklerden eşitlik ve sosyal adalet çerçevesinde yararlanmasını ve onurlu bir hayat sürmesini garanti eder. Anayasa, insan hakları ve özgürlükleri evrensel değerler olarak kabul eder ve bu değerlerin korunması için yasal güvence sağlar. Bu hak ve özgürlükler, vatandaşların özgür, eşit ve adil bir şekilde yaşamalarını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir Anayasa, vatandaşlar arasında hangi temel değerlerin geçerli olduğunu nasıl ifade eder?","Bir Anayasa, vatandaşların milli gurur, sevinç ve üzüntüleri paylaşmasını ve milli varlığa karşı hak ve ödevlerini yerine getirmesini vurgular. Ayrıca, Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını söyler. Anayasa, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirterek, toplumun birlikte yaşamasını ve gelişmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
"Bir Anayasa, vatandaşların birbirlerine karşı nasıl davranmaları gerektiğini nasıl tanımlar?","Bir Anayasa, vatandaşların birbirlerine saygı göstermesini, sevgi ve kardeşlik duygusuyla hareket etmesini ve 'Yurtta sulh, cihanda sulh' arzu ve inancı içinde, huzurlu bir hayat talebine hakları bulunduğunu vurgular. Anayasa, toplumda hoşgörü, saygı, sevgi ve anlayışın önemini vurgulayarak, barışçıl ve uyumlu bir toplumun oluşmasını hedefler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması neden önemlidir?,"Bir Anayasa'nın ruhuna uygun yorumlanıp uygulanması, ülkenin yönetiminin ve vatandaşların haklarının korunması için önemlidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde gerçekleştirilmelidir. Anayasa'nın ruhuna uygun bir şekilde yorumlanması ve uygulanması, ülkenin demokratik ve hukuk devleti olma yolunda ilerlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir Anayasa, kim tarafından oluşturulur ve kime emanet edilir?","Bir Anayasa, halk tarafından oluşturulur ve gelecek nesillere emanet edilir. Anayasa, halkın iradesinin ürünüdür ve gelecek nesillere devredilen en önemli miraslardan biridir. Anayasanın korunması ve uygulanması, ülkenin geleceği için büyük önem taşır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir ülkenin Anayasası, hangi temel değerlere bağlı kalmayı vurgular?","Bir ülkenin Anayasası, milli değerlere, tarihi ve kültürel değerlere ve bir milliyetçilik anlayışına bağlı kalmayı vurgular. Bu değerlerin korunması, ülkenin birlik ve beraberliğini, kültürel mirasını ve toplumsal değerlerini korumak için önemlidir. Anayasa, bu değerleri koruyarak, ülkenin geleceği için sağlam bir temel oluşturmayı hedefler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir ülkenin Anayasası, vatandaşların hayatında nasıl bir rol oynar?","Bir ülkenin Anayasası, vatandaşların haklarını ve özgürlüklerini güvence altına alan ve toplumsal düzeni düzenleyen temel bir yasa olarak, vatandaşların hayatında önemli bir rol oynar. Anayasa, vatandaşların haklarını ve özgürlüklerini korurken, ayrıca toplumda barış, adalet ve güvenin sağlanması için bir çerçeve oluşturur. Anayasa, ülkenin yönetiminin temel ilke ve prensiplerini belirleyerek, vatandaşların hayatını etkileyen her alanda yön gösterici rol oynar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir ülkenin Anayasası, o ülkenin geleceği için neden önemlidir?","Bir ülkenin Anayasası, ülkenin sürekliliğini ve bütünlüğünü sağlamayı amaçlar, bu nedenle o ülkenin geleceği için önemlidir. Anayasa, ülkenin yönetim sistemini, vatandaşların haklarını, toplumsal değerleri ve uluslararası ilişkilerde izlenecek yolu belirler. Anayasa, ülkenin geleceği için bir yol haritası sunarak, ülkenin kalkınmasını, refahını ve demokratik değerlere dayalı bir toplumun oluşmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Türkiye Büyük Millet Meclisi'nin yasama yetkisini kullanmasının temel amacı nedir?,"Türkiye Büyük Millet Meclisi'nin yasama yetkisini kullanmasının temel amacı, ülkenin temel yasalarını oluşturmak, değiştirmek ve kaldırmak yani kanun koyma, değiştirme ve kaldırma yetkisidir. Bu yetki sayesinde, toplumun işleyişini düzenleyen, vatandaşların haklarını ve ödevlerini belirleyen ve devletin faaliyetlerini sınırlayan kurallar belirlenir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM bütçe ve kesin hesap konularında hangi kararları verir?,"TBMM, devletin yıllık harcamalarını ve gelirlerini belirleyen bütçe kanunlarını ve devletin bir önceki yılın harcamalarının hesaplarının onaylandığı kesin hesap kanunlarını görüşür ve kabul eder. Bu yetkiyle, devletin mali kaynaklarının nasıl kullanılacağına dair kararlar verilir ve kamu harcamaları üzerinde denetim sağlanır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM'nin savaş ilanında rolü nedir?,"TBMM, uluslararası hukukun meşru saydığı hallerde savaş ilanına karar verme yetkisine sahiptir. Bu yetki, ülkenin ulusal güvenliğini ve bağımsızlığını korumak için son derece önemlidir. Ancak, savaş kararı verilmeden önce TBMM, savaşın gerekçelerini dikkatlice değerlendirir ve ülkenin çıkarlarını göz önünde bulundurur.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM uluslararası andlaşmaları nasıl onaylar?,"Uluslararası andlaşmaların yürürlüğe girmesi için, TBMM'nin bu andlaşmaları onaylayan bir kanun çıkarması gerekir. Bu, ülkenin uluslararası ilişkilerinde önemli bir rol oynar ve yabancı devletlerle yapılan anlaşmaların iç hukuk düzenine uygunluğunu sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Ekonomik, ticari veya teknik ilişkileri düzenleyen andlaşmaların onaylanması için TBMM'nin rolü nedir?","Süresi bir yılı aşmayan ekonomik, ticari veya teknik ilişkileri düzenleyen andlaşmalar, Devlet Maliyesi bakımından bir yüklenme getirmemek, kişi hallerine ve Türklerin yabancı memleketlerdeki mülkiyet haklarına dokunmamak şartıyla, yayımlanma ile yürürlüğe konabilir. TBMM, bu andlaşmaların yayımlanmasından başlayarak iki ay içinde bilgisine sunulur. Bu süreç, TBMM'nin bu andlaşmaları inceleme ve gerekirse görüşme fırsatı bulmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Uluslararası andlaşmaya dayalı uygulama andlaşmaları TBMM'nin onayına tabi midir?,"Uluslararası andlaşmaya dayalı uygulama andlaşmaları TBMM'nin onayına tabi değildir, ancak TBMM'nin bilgisine sunulması zorunludur. Bu, TBMM'nin uluslararası andlaşmaların ülkenin iç hukuk düzenine uygunluğunu denetlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Türk kanunlarına değişiklik getiren andlaşmaların yapılması için TBMM'nin rolü nedir?,"Türk kanunlarına değişiklik getiren her türlü andlaşmaların yapılmasında, yabancı devletlerle ve uluslararası kuruluşlarla yapılacak andlaşmaların onaylanması için uygulanan hüküm uygulanır. Bu, ülkenin iç hukuk düzeninde değişiklik yapacak andlaşmaların TBMM'nin onayından geçmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Usulüne göre yürürlüğe konulmuş uluslararası andlaşmaların iç hukuktaki statüsü nedir?,"Usulüne göre yürürlüğe konulmuş uluslararası andlaşmalar, iç hukuk düzeninde kanun hükmünde kabul edilir. Bu, uluslararası andlaşmaların ülke içinde doğrudan uygulanabilir olduğunu ve iç hukuk düzeninde öncelikli olduğunu gösterir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Temel hak ve özgürlüklere ilişkin uluslararası andlaşmalar ile kanunlar çeliştiğinde hangisi geçerlidir?,"Temel hak ve özgürlüklere ilişkin uluslararası andlaşmalar ile kanunların aynı konuda farklı hükümler içermesi nedeniyle çıkabilecek uyuşmazlıklarda milletlerarası andlaşma hükümleri esas alınır. Bu, uluslararası hukukun iç hukuk düzeninde öncelikli olduğunu ve temel hak ve özgürlüklerin korunmasının önemini vurgular.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM'de kanun teklif etme yetkisi kime aittir?,"TBMM'de kanun teklif etme yetkisi milletvekillerine aittir. Milletvekilleri, halk tarafından seçilmiş temsilciler olarak, toplumun ihtiyaçlarını ve beklentilerini yansıtan kanun tekliflerini sunarlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM'de kanun tekliflerinin görüşülmesi nasıl düzenlenir?,"Kanun tekliflerinin TBMM'de görüşülme usul ve esasları, TBMM'nin kendi belirlediği içtüzük kurallarıyla düzenlenir. Bu kurallar, kanun tekliflerinin adil ve şeffaf bir şekilde değerlendirilmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM tarafından kabul edilen kanunları kim yayımlar?,"TBMM tarafından kabul edilen kanunları, Cumhurbaşkanı onbeş gün içinde yayımlar. Bu, kanunların yürürlüğe girmesi için gerekli olan son adımdır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Cumhurbaşkanı, TBMM tarafından kabul edilen kanunu yayımlamayı uygun bulmazsa ne olur?","Cumhurbaşkanı, yayımlamayı kısmen veya tamamen uygun bulmadığı kanunu, bir daha görüşülmek üzere, gösterdiği gerekçe ile birlikte TBMM'ye geri gönderir. Bu durumda, TBMM, Cumhurbaşkanının gerekçelerini dikkate alarak kanunu tekrar görüşür ve gerektiğinde değişiklikler yapar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Cumhurbaşkanı tarafından kısmen uygun bulunmayan kanunlarda TBMM ne yapabilir?,"TBMM, sadece uygun bulunmayan maddeleri görüşebilir ve bu maddelerde değişiklik yapabilir. Cumhurbaşkanının uygun bulduğu diğer maddeler, kanunun geri kalan kısmı olarak kabul edilir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bütçe kanunları Cumhurbaşkanının yayımlamayı uygun bulmama hakkına tabidir mi?,"Bütçe kanunları Cumhurbaşkanının yayımlamayı uygun bulmama hakkına tabi değildir. Bu, devletin mali işleyişinin kesintiye uğramaması için önemli bir ayrıcalıktır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"TBMM tarafından geri gönderilen kanun, üye tamsayısının salt çoğunluğu ile aynen kabul edilirse ne olur?","Kanun Cumhurbaşkanı tarafından yayımlanır. Bu, TBMM'nin kararının Cumhurbaşkanı tarafından onaylandığını gösterir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM geri gönderilen kanunda yeni bir değişiklik yaparsa ne olur?,"Cumhurbaşkanı değiştirilen kanunu tekrar TBMM'ye geri gönderebilir. Bu durum, TBMM ile Cumhurbaşkanı arasında bir uzlaşma sürecini başlatabilir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM hangi tarihte kendiliğinden toplanır?,"TBMM her yıl Ekim ayının ilk günü kendiliğinden toplanır. Bu tarih, yasama çalışmalarının başlangıcını belirler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
TBMM bir yasama yılında en fazla ne kadar tatil yapabilir?,"TBMM bir yasama yılında en çok üç ay tatil yapabilir. Bu tatil süresi, yasama çalışmalarının aksamaması için belirli bir sınıra tabi tutulur.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM tatil veya ara vermede iken kim toplantıya çağırabilir?,"TBMM tatil veya ara vermede iken, Cumhurbaşkanı tarafından toplantıya çağrılır. Bu, ülkenin acil durumlar için gereken kararları alabilmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM'nin başkanı TBMM'yi ne zaman toplantıya çağırabilir?,"TBMM'nin başkanı, doğrudan doğruya veya üyelerin beşte birinin yazılı istemi üzerine TBMM'yi toplantıya çağırır. Bu, TBMM'nin başkanının kendi inisiyatifiyle veya üyelerin talebi üzerine olağanüstü toplantılar düzenlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Tatil veya ara verme sırasında toplanan TBMM'de önce ne görüşülür?,"Tatil veya ara verme sırasında toplanan TBMM'de, öncelikle bu toplantıyı gerektiren konu görüşülmeden ara verme veya tatile devam edilemez. Bu, TBMM'nin olağanüstü toplantılarında öncelikli konuları ele almasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
TBMM'nin yönetim kurulu (Başkanlık Divanı) nasıl kurulur?,"TBMM'nin yönetim kurulu, TBMM üyeleri arasından seçilen Meclis Başkanı, Başkanvekilleri, Katip üyeler ve İdare Amirlerinden oluşur. Bu üyeler, TBMM'nin günlük işleyişini ve organizasyonunu sağlarlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Başkanlık Divanı'nda siyasi partilerin temsili nasıl sağlanır?,"Başkanlık Divanı, TBMM'deki siyasi parti gruplarının üye sayısı oranında Divana katılmalarını sağlayacak şekilde kurulur. Bu, TBMM'nin siyasi yapısını yansıtır ve farklı siyasi görüşlerin temsilini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Siyasi parti grupları TBMM başkanlığı için aday gösterebilir mi?,"Hayır, siyasi parti grupları TBMM başkanlığı için aday gösteremezler. Bu, TBMM'nin başkanının tarafsız ve bağımsız olmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Başkanlık Divanı için bir yasama döneminde kaç seçim yapılır?,"Bir yasama döneminde Başkanlık Divanı için iki seçim yapılır. Bu, Başkanlık Divanı'nın üyelerinin belirli bir süre görev yapmasını ve seçimle göreve gelmelerini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
İlk seçilen Başkanlık Divanı üyelerinin görev süresi ne kadardır?,"İlk seçilenlerin görev süresi iki yıldır. Bu, Başkanlık Divanı'nın üyelerinin bir süre deneyim kazanmasını ve çalışmalarını sürdürmelerini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
